X,Y,OBJECTID,LATITUDE,LONGITUDE,DATE_MARKED,YEAR_MARKED,VOLUNTEER_GROUP,CATCH_BASIN_ID,INTERSECTION,GIS_ID,CREATOR,CREATED,EDITOR,EDITED
-76.9983883946543,38.887702231015,1515,38.887694,-76.998386,4/26/2014,2014,Saturday Environmental Academy,C-266-062-758-117,Independence & 6th SE,StormDrainsPt_1182,,,,
-77.0187745101774,38.8876994537139,1516,38.887692,-77.018772,10/31/2015,2015,Girl Scout Troup 6531,C-249-062-071-501,400 Independence Ave SW,StormDrainsPt_1452,,,,
-76.9256157621405,38.8876763332057,1517,38.887669,-76.925614,7/9/2019,2019,Gzep Hughes,C-329-060-875-743,1 sd 53rd and central ave,StormDrainsPt_1954,,,,
-76.9925856176739,38.887699448533,1518,38.887692,-76.992583,4/26/2014,2014,Saturday Environmental Academy,C-271-062-790-006,10th & Independence SE,StormDrainsPt_1240,,,,
-77.0177300621581,38.8876966712027,1519,38.887689,-77.017728,5/24/2012,2012,GSA / NCR Stormwater Working Group,C-249-062-978-480,4th and Independence SW,StormDrainsPt_966,,,,
-77.0252717394455,38.8876938955252,1520,38.887686,-77.025269,10/31/2015,2015,Girl Scout Troup 6531,C-243-062-440-624,900 Independence Ave SW,StormDrainsPt_1436,,,,
-77.0230717313856,38.8876911168332,1521,38.887683,-77.023069,10/31/2015,2015,Girl Scout Troup 6531,C-245-062-348-583,800 Independence Ave SW,StormDrainsPt_1445,,,,
-76.9574606065469,38.8876772274484,1522,38.887669,-76.957458,7/20/2015,2015,GZEP,C-302-061-260-332,3400 B St SE,StormDrainsPt_1347,,,,
-76.9950578414967,38.8876688967143,1523,38.887661,-76.995056,4/26/2014,2014,Saturday Environmental Academy,C-269-062-647-017,Independence & 8th SE,StormDrainsPt_1200,,,,
-76.9938578374808,38.8876633446852,1524,38.887656,-76.993856,4/26/2014,2014,Saturday Environmental Academy,C-270-061-684-986,822 Independence SE,StormDrainsPt_1224,,,,
-76.991682831988,38.8876605616359,1525,38.887653,-76.991681,4/26/2014,2014,Saturday Environmental Academy,C-272-061-571-944,11th & Independence SE,StormDrainsPt_1248,,,,
-76.991382839879,38.8876577833303,1526,38.88765,-76.991381,4/26/2014,2014,Saturday Environmental Academy,C-272-061-832-937,11th & Independence SE,StormDrainsPt_1250,,,,
-76.958638381829,38.8876494541988,1527,38.887642,-76.958636,7/20/2015,2015,GZEP,C-301-061-238-312,3300 B St SE,StormDrainsPt_1342,,,,
-76.9870828297289,38.8876550088109,1528,38.887647,-76.987081,6/11/2010,2010,Watkins ES 1st/ 3rd grade,C-276-061-572-851,Independence Ave 1300 block,StormDrainsPt_187,,,,
-76.9927689467917,38.8876522290868,1529,38.887644,-76.992767,4/26/2014,2014,Saturday Environmental Academy,C-271-061-632-963,920 Independence SE,StormDrainsPt_1239,,,,
-76.9586828239192,38.8875550080438,1530,38.887547,-76.958681,7/20/2015,2015,GZEP,C-301-061-194-204,3300 B St SE,StormDrainsPt_1341,,,,
-76.9983245084662,38.8875494479915,1531,38.887542,-76.998322,4/26/2014,2014,Saturday Environmental Academy,C-266-061-807-947,Independence & 6th SE,StormDrainsPt_1180,,,,
-76.993857835995,38.8875466771545,1532,38.887539,-76.993856,4/26/2014,2014,Saturday Environmental Academy,C-270-061-681-861,9th & Independence SE,StormDrainsPt_1223,,,,
-76.9985245000778,38.8875105615082,1533,38.887503,-76.998522,4/26/2014,2014,Saturday Environmental Academy,C-266-061-633-908,Independence & 6th SE,StormDrainsPt_1178,,,,
-76.9983828318347,38.8875105596352,1534,38.887503,-76.998381,4/26/2014,2014,Saturday Environmental Academy,C-266-061-758-907,Independence & 6th SE,StormDrainsPt_1179,,,,
-76.9574550499395,38.8874855631085,1535,38.887478,-76.957453,7/20/2015,2015,GZEP,C-302-061-257-113,200 34th St SE,StormDrainsPt_1346,,,,
-76.9575828291075,38.8874855645373,1536,38.887478,-76.957581,7/20/2015,2015,GZEP,C-302-061-147-110,200 34th St SE,StormDrainsPt_1345,,,,
-77.0140800608584,38.8874772286828,1537,38.887469,-77.014078,5/24/2012,2012,GSA / NCR Stormwater Working Group,C-253-062-137-171,Independence and Washington SW,StormDrainsPt_979,,,,
-77.0257356196905,38.8874605582512,1538,38.887453,-77.025733,10/31/2015,2015,Girl Scout Troup 6531,C-243-062-032-371,1000 Independence Ave SW,StormDrainsPt_1435,,,,
-77.024343961512,38.8874605593374,1539,38.887453,-77.024342,5/24/2012,2012,GSA / NCR Stormwater Working Group,C-244-062-237-344,9th and Independence SW,StormDrainsPt_949,,,,
-77.0230578484721,38.8874605590866,1540,38.887453,-77.023056,5/24/2012,2012,GSA / NCR Stormwater Working Group,C-245-062-353-323,Independence b/w 7th and 9th SW,StormDrainsPt_953,,,,
-77.0153689483891,38.8874605628265,1541,38.887453,-77.015367,5/24/2012,2012,GSA / NCR Stormwater Working Group,C-252-062-022-170,Independence and 3rd SW,StormDrainsPt_974,,,,
-77.0227133995401,38.8874577799335,1542,38.88745,-77.022711,10/31/2015,2015,Girl Scout Troup 6531,C-245-062-652-314,700 Independence Ave SW,StormDrainsPt_1446,,,,
-77.0221634053377,38.8874577865074,1543,38.88745,-77.022161,5/24/2012,2012,GSA / NCR Stormwater Working Group,C-246-062-128-303,7th and Independence SW,StormDrainsPt_961,,,,
-77.020063394991,38.8874577877917,1544,38.88745,-77.020061,5/24/2012,2012,GSA / NCR Stormwater Working Group,C-247-062-949-264,6th and Independence SW,StormDrainsPt_963,,,,
-77.0244106269757,38.8874550052688,1545,38.887447,-77.024408,5/24/2012,2012,GSA / NCR Stormwater Working Group,C-244-062-177-346,9th and Independence SW,StormDrainsPt_948,,,,
-77.0153106188189,38.8874272304719,1546,38.887419,-77.015308,5/24/2012,2012,GSA / NCR Stormwater Working Group,C-252-062-072-137,3rd and Independence,StormDrainsPt_975,,,,
-76.9256893902386,38.8873898594346,1547,38.887382,-76.925687,7/9/2019,2019,GZAP Hughes,"C-329-060-809-439, C-329-060-729-533",2sd A & central east and west,StormDrainsPt_1953,,,,
-77.0176689593386,38.8874077817055,1548,38.8874,-77.017667,5/24/2012,2012,GSA / NCR Stormwater Working Group,C-250-062-030-162,4th and Maryland SW,StormDrainsPt_968,,,,
-77.0135300585478,38.8873744540264,1549,38.887367,-77.013528,5/24/2012,2012,GSA / NCR Stormwater Working Group,C-253-062-616-043,Independence and Washington SW,StormDrainsPt_980,,,,
-77.0174522925825,38.8873688980798,1550,38.887361,-77.01745,5/24/2012,2012,GSA / NCR Stormwater Working Group,C-250-062-212-113,4th and Maryland SW,StormDrainsPt_969,,,,
-77.0151161710112,38.8873661159232,1551,38.887358,-77.015114,5/24/2012,2012,GSA / NCR Stormwater Working Group,C-252-062-242-064,3rd and Independence,StormDrainsPt_976,,,,
-77.018671733765,38.8873577823222,1552,38.88735,-77.018669,10/31/2015,2015,Girl Scout Troup 6531,C-249-062-155-122,400 Maryland Ave SW,StormDrainsPt_1453,,,,
-77.0176606199309,38.8872438934971,1553,38.887236,-77.017658,5/24/2012,2012,GSA / NCR Stormwater Working Group,C-250-061-026-975,Maryland and 4th SW,StormDrainsPt_967,,,,
-77.0187606157493,38.8870216743945,1554,38.887014,-77.018758,10/31/2015,2015,Girl Scout Troup 6531,C-249-061-069-751,400 Maryland Ave SW,StormDrainsPt_1451,,,,
-76.9552383796929,38.8869383403143,1555,38.886931,-76.955236, ,2015,Unknown,C-304-060-173-465,3532 Minnesota Ave SE,StormDrainsPt_57,,,,
-77.0135300680414,38.8869383402897,1556,38.886931,-77.013528,5/24/2012,2012,GSA / NCR Stormwater Working Group,C-253-061-603-562,2nd and Washington SW,StormDrainsPt_978,,,,
-76.9916272763685,38.8868688921674,1557,38.886861,-76.991625,4/26/2014,2014,Saturday Environmental Academy,C-272-061-602-063,11th & Gessford Ct SE,StormDrainsPt_1249,,,,
-76.957396710452,38.8868577837548,1558,38.88685,-76.957394,7/20/2015,2015,GZEP,C-302-060-294-410,3400 Croffon Pl SE,StormDrainsPt_1343,,,,
-76.985452280888,38.8868383425477,1559,38.886831,-76.98545,6/11/2010,2010,Watkins ES 1st/ 3rd grade,C-277-060-959-913,14th st 200 block,StormDrainsPt_193,,,,
-76.9241375982949,38.8867627701981,1560,38.886755,-76.924135,7/9/2019,2019,Gzep Hughes,"C-330-059-947-916, C-331-059-214-676",2sd central SeSw,StormDrainsPt_1957,,,,
-76.9255664872907,38.886759599684,1561,38.886752,-76.925564,7/9/2019,2019,Gzep Hughes,"C-329-059-896-725, C-330-059-013-605, C-329-059-812-603, C-329-059-703-618, C-329-059-584-683, C-329-059-674-774",6 Sd 53rd and Astor pl ne se sw,StormDrainsPt_1956,,,,
-76.957377268073,38.8867577836181,1562,38.88675,-76.957375,7/20/2015,2015,GZEP,C-302-060-305-299,3400 Croffon Pl SE,StormDrainsPt_1344,,,,
-76.985574497114,38.8867550121584,1563,38.886747,-76.985572,6/11/2010,2010,Watkins ES 1st/ 3rd grade,C-277-060-846-830,South Carolina and 14th st,StormDrainsPt_192,,,,
-77.019988393875,38.8867161136097,1564,38.886708,-77.019986,5/24/2012,2012,GSA / NCR Stormwater Working Group,C-247-061-995-436,6th and Maryland SW,StormDrainsPt_962,,,,
-76.9574578238822,38.8866994566835,1565,38.886692,-76.957456, ,2015,Unknown,C-302-060-237-233,34th & Croffut Pl SE,StormDrainsPt_55,,,,
-76.9983133961436,38.8866189001011,1566,38.886611,-76.998311,4/26/2014,2014,Saturday Environmental Academy,C-266-060-795-917,6th & North Carolina SE,StormDrainsPt_1176,,,,
-76.998374500259,38.8864161222922,1567,38.886408,-76.998372,4/26/2014,2014,Saturday Environmental Academy,C-266-060-739-691,6th & North Carolina SE,StormDrainsPt_1175,,,,
-77.022135619898,38.8863938929231,1568,38.886386,-77.022133,5/24/2012,2012,GSA / NCR Stormwater Working Group,C-246-061-128-107,7th and C SW,StormDrainsPt_960,,,,
-77.0233050678933,38.8863855578759,1569,38.886378,-77.023303,5/24/2012,2012,GSA / NCR Stormwater Working Group,C-245-061-110-132,C b/w 7th and 8th SW,StormDrainsPt_952,,,,
-77.022171731757,38.8862855602755,1570,38.886278,-77.022169,5/24/2012,2012,GSA / NCR Stormwater Working Group,C-246-061-094-001,7th and C SW,StormDrainsPt_959,,,,
-76.9914356146149,38.8861522254652,1571,38.886144,-76.991433,6/11/2010,2010,Watkins ES 1st/ 3rd grade,C-272-060-748-259,11th st. between D & East Capitol (East Side),StormDrainsPt_170,,,,
-76.9883911623635,38.8861355673524,1572,38.886128,-76.988389,6/11/2010,2010,Watkins ES 1st/ 3rd grade,C-275-060-394-193,13th & C s,StormDrainsPt_183,,,,
-76.9903217260182,38.8861300049024,1573,38.886122,-76.990319,6/11/2010,2010,Watkins ES 1st/ 3rd grade,C-273-060-711-224,12th st. between D & East Capitol (Both sides),StormDrainsPt_177,,,,
-76.9925911633414,38.8861300087123,1574,38.886122,-76.992589,4/26/2014,2014,Saturday Environmental Academy,C-271-060-751-265,10th & C SE,StormDrainsPt_1238,,,,
-76.9938272758201,38.8861300084907,1575,38.886122,-76.993825,4/26/2014,2014,Saturday Environmental Academy,C-270-060-676-285,9th & C SE,StormDrainsPt_1221,,,,
-76.9927189518784,38.8861272331557,1576,38.886119,-76.992717,4/26/2014,2014,Saturday Environmental Academy,C-271-060-640-265,10th & C SE,StormDrainsPt_1237,,,,
-77.0161078411044,38.8861161154551,1577,38.886108,-77.016106,5/24/2012,2012,GSA / NCR Stormwater Working Group,C-251-060-350-697,C St b/w 3rd and 4th SW,StormDrainsPt_971,,,,
-76.998380062909,38.8861022252914,1578,38.886094,-76.998378,4/26/2014,2014,Saturday Environmental Academy,C-266-060-725-342,6th & C SE,StormDrainsPt_1174,,,,
-76.9901411661754,38.8860883440523,1579,38.886081,-76.990139,6/11/2010,2010,Watkins ES 1st/ 3rd grade,C-273-060-873-173,12th st. between D & East Capitol (Both sides),StormDrainsPt_178,,,,
-76.9916994964582,38.8859966697451,1580,38.885989,-76.991697,4/26/2014,2014,Saturday Environmental Academy,C-272-060-517-094,11th & C St SE,StormDrainsPt_1246,,,,
-76.9982883881011,38.8859938981856,1581,38.885986,-76.998286,4/26/2014,2014,Saturday Environmental Academy,C-266-060-801-222,6th & C SE,StormDrainsPt_1177,,,,
-77.0154522840251,38.8859772317145,1582,38.885969,-77.01545,5/24/2012,2012,GSA / NCR Stormwater Working Group,C-251-060-914-529,C and 3rd SW,StormDrainsPt_972,,,,
-77.013749511272,38.8859716702298,1583,38.885964,-77.013747,5/24/2012,2012,GSA / NCR Stormwater Working Group,C-253-060-388-490,2nd and C SW,StormDrainsPt_977,,,,
-76.9573967176346,38.8859577832419,1584,38.88595,-76.957394, ,2015,Unknown,C-302-059-272-416,34th & C St SE,StormDrainsPt_54,,,,
-77.0176661715182,38.8859244529832,1585,38.885917,-77.017664,5/24/2012,2012,GSA / NCR Stormwater Working Group,C-249-060-991-511,C and 4th SW,StormDrainsPt_965,,,,
-77.0220578406036,38.885605007517,1586,38.885597,-77.022056,5/24/2012,2012,GSA / NCR Stormwater Working Group,C-246-060-172-245,7th b/w C and D SW,StormDrainsPt_958,,,,
-76.9855800575725,38.8854188985479,1587,38.885411,-76.985578,6/11/2010,2010,Watkins ES 1st/ 3rd grade,C-277-059-812-344, C & 14th st,StormDrainsPt_191,,,,
-76.9575939354772,38.8853216739104,1588,38.885314,-76.957592, ,2015,Unknown,C-302-058-085-711,34th & DuBois Pl SE,StormDrainsPt_52,,,,
-76.9866633883472,38.8853272318215,1589,38.885319,-76.986661,6/11/2010,2010,Watkins ES 1st/ 3rd grade,C-276-059-879-244,Kentucky between E & C? (West side),StormDrainsPt_186,,,,
-77.0071133946017,38.8852216755154,1590,38.885214,-77.007111,11/8/2010,2010,E.C.C,C-259-059-126-535,D st. & New Jersey 300 block,StormDrainsPt_587,,,,
-76.9914467232379,38.8852105619712,1591,38.885203,-76.991444,6/11/2010,2010,Watkins ES 1st/ 3rd grade,C-272-059-729-216,11th st. between D & East Capitol (East Side),StormDrainsPt_169,,,,
-77.0021078393589,38.8851938931563,1592,38.885186,-77.002106,Unknown, ,Unknown,C-263-059-472-401,3rd & North Carolina,StormDrainsPt_1832,,,,
-77.0035606190471,38.8851605628908,1593,38.885153,-77.003558,Unknown, ,Unknown,C-262-059-205-396,2nd & D SE,StormDrainsPt_1821,,,,
-76.9574467134393,38.8851522267012,1594,38.885144,-76.957444, ,2015,Unknown,C-302-058-209-524,34th & DuBois Pl SE,StormDrainsPt_53,,,,
-76.9916411697602,38.8851577869155,1595,38.88515,-76.991639,4/26/2014,2014,Saturday Environmental Academy,C-272-059-552-169,11th & South Carolina,StormDrainsPt_1244,,,,
-77.0059745009351,38.8851550052366,1596,38.885147,-77.005972,11/8/2010,2010,E.C.C,C-260-059-147-463,D 1st,StormDrainsPt_590,,,,
-77.0034356198995,38.8851216774431,1597,38.885114,-77.003433,Unknown, ,Unknown,C-262-059-316-350,2nd & D SE,StormDrainsPt_1823,,,,
-77.0034356149472,38.8850188917809,1598,38.885011,-77.003433,Unknown, ,Unknown,C-262-059-313-236,2nd & D SE,StormDrainsPt_1822,,,,
-77.0104800622408,38.8850022298946,1599,38.884994,-77.010478,11/8/2010,2010,E.C.C,C-256-059-203-355,Dst. & Canal St. SE unit,StormDrainsPt_584,,,,
-77.0018828389505,38.8849966764523,1600,38.884989,-77.001881,Unknown, ,Unknown,C-263-059-658-181,3rd & North Carolina,StormDrainsPt_1833,,,,
-77.0152772906773,38.88497722507,1601,38.884969,-77.015275,5/24/2012,2012,GSA / NCR Stormwater Working Group,C-252-059-041-416,3rd and D SW,StormDrainsPt_973,,,,
-77.0232661752514,38.8849244508771,1602,38.884917,-77.023264,5/24/2012,2012,GSA / NCR Stormwater Working Group,C-245-059-107-516,D b/w 7th and 9th SW,StormDrainsPt_950,,,,
-77.0221772897631,38.8849216719414,1603,38.884914,-77.022175,5/24/2012,2012,GSA / NCR Stormwater Working Group,C-246-059-054-494,D and 7th SW,StormDrainsPt_955,,,,
-76.9861439477048,38.8847661201866,1604,38.884758,-76.986142,6/11/2010,2010,Watkins ES 1st/ 3rd grade,C-277-058-303-623,Kentucky between E & C? (West side),StormDrainsPt_190,,,,
-77.0221633955515,38.8847550104535,1605,38.884747,-77.022161,5/24/2012,2012,GSA / NCR Stormwater Working Group,C-246-059-065-313,D and 7th SW,StormDrainsPt_956,,,,
-76.9950467253635,38.8847494507012,1606,38.884742,-76.995044,4/26/2014,2014,Saturday Environmental Academy,C-269-058-581-776,8th & D SE,StormDrainsPt_1196,,,,
-76.9948800531607,38.8847300034229,1607,38.884722,-76.994878,4/26/2014,2014,Saturday Environmental Academy,C-269-058-729-747,8th & D SE,StormDrainsPt_1197,,,,
-77.0217828441605,38.8846966716852,1608,38.884689,-77.021781,5/24/2012,2012,GSA / NCR Stormwater Working Group,C-246-059-392-237,D and 7th SW,StormDrainsPt_957,,,,
-76.9936078384968,38.8846550090044,1609,38.884647,-76.993606,4/26/2014,2014,Saturday Environmental Academy,C-270-058-831-644,9th & South Carolina,StormDrainsPt_1220,,,,
-77.0019856205872,38.8843966712879,1610,38.884389,-77.001983,Unknown, ,Unknown,C-263-058-557-520,3rd & D SE,StormDrainsPt_1829,,,,
-77.0069717290463,38.8843772290859,1611,38.884369,-77.006969,11/8/2010,2010,E.C.C,C-259-058-227-595, Ivy st & 400 block New Jersey,StormDrainsPt_586,,,,
-76.9985328402149,38.8843772299088,1612,38.884369,-76.998531,4/26/2014,2014,Saturday Environmental Academy,C-266-058-555-429,6th & D SE,StormDrainsPt_1171,,,,
-76.9983828336072,38.8843772279308,1613,38.884369,-76.998381,4/26/2014,2014,Saturday Environmental Academy,C-266-058-682-426,6th & D SE,StormDrainsPt_1172,,,,
-76.9962578361615,38.8843383440666,1614,38.884331,-76.996256,4/26/2014,2014,Saturday Environmental Academy,C-268-058-529-345,7th & D SE,StormDrainsPt_1185,,,,
-76.9948189497332,38.8843300104215,1615,38.884322,-76.994817,4/26/2014,2014,Saturday Environmental Academy,C-269-058-772-306,8th & Pennsylvania SE,StormDrainsPt_1198,,,,
-77.0034328386485,38.8843300026676,1616,38.884322,-77.003431,Unknown, ,Unknown,C-262-058-298-471,2nd & North Carolina,StormDrainsPt_1820,,,,
-77.0019272847189,38.8842327827129,1617,38.884225,-77.001925,Unknown, ,Unknown,C-263-058-601-334,3rd & D SE,StormDrainsPt_1830,,,,
-76.9963050628481,38.884221677971,1618,38.884214,-76.996303,4/26/2014,2014,Saturday Environmental Academy,C-268-058-479-218,7th & D SE,StormDrainsPt_1184,,,,
-76.9914272762117,38.8841800103441,1619,38.884172,-76.991425,6/11/2010,2010,Watkins ES 1st/ 3rd grade,C-272-058-702-074,11th st. between D & East Capitol (East Side),StormDrainsPt_168,,,,
-76.9901244990234,38.8841772319896,1620,38.884169,-76.990122,6/11/2010,2010,Watkins ES 1st/ 3rd grade,C-273-058-838-041,12th st. between D & East Capitol (Both sides),StormDrainsPt_176,,,,
-76.9936911655517,38.8841772268034,1621,38.884169,-76.993689,4/26/2014,2014,Saturday Environmental Academy,C-270-058-746-116,9th & D SE,StormDrainsPt_1219,,,,
-76.993691165797,38.8841744522206,1622,38.884167,-76.993689,4/26/2014,2014,Saturday Environmental Academy,C-270-057-623-991,9th & D SE,StormDrainsPt_1218,,,,
-77.0220439527951,38.8840411185173,1623,38.884033,-77.022042,5/24/2012,2012,GSA / NCR Stormwater Working Group,C-246-058-145-513,7th b/w D and E,StormDrainsPt_954,,,,
-76.9948661748958,38.8839466696671,1624,38.883939,-76.994864,4/26/2014,2014,Saturday Environmental Academy,C-269-057-721-881,8th & Pennsylvania SE,StormDrainsPt_1195,,,,
-76.9950856084756,38.8838133369734,1625,38.883806,-76.995083,4/26/2014,2014,Saturday Environmental Academy,C-269-057-530-739,8th & Pennsylvania SE,StormDrainsPt_1193,,,,
-76.9948772848149,38.8837966715199,1626,38.883789,-76.994875,4/26/2014,2014,Saturday Environmental Academy,C-269-057-708-719,8th & Pennsylvania SE,StormDrainsPt_1194,,,,
-76.9527383767084,38.883624449906,1627,38.883617,-76.952736,7/20/2015,2015,GZEP,C-306-056-257-736,3650 Ely Pl SE,StormDrainsPt_1351,,,,
-76.9560050512626,38.8835883412126,1628,38.883581,-76.956003, ,2015,Unknown,C-303-056-423-753,Ely Pl & Anacostia Rd,StormDrainsPt_56,,,,
-76.9527717093141,38.883518894094,1629,38.883511,-76.952769,7/20/2015,2015,GZEP,C-306-056-226-619,3650 Ely Pl SE,StormDrainsPt_1350,,,,
-76.951374493609,38.8834994572141,1630,38.883492,-76.951372,7/20/2015,2015,GZEP,C-307-056-438-572,416 37th St SE,StormDrainsPt_1352,,,,
-76.9925883861848,38.883460562955,1631,38.883453,-76.992586,4/26/2014,2014,Saturday Environmental Academy,C-271-057-688-299,10th & Pennsylvania SE,StormDrainsPt_1236,,,,
-76.9850550560323,38.8834355644911,1632,38.883428,-76.985053,6/11/2010,2010,Watkins ES 1st/ 3rd grade,C-278-057-228-124,Kentucky between E & C? (West side),StormDrainsPt_196,,,,
-76.9512772710953,38.8834050087938,1633,38.883397,-76.951275,7/20/2015,2015,GZEP,C-307-056-524-469,3700 Ely Pl SE,StormDrainsPt_1354,,,,
-77.0019828368957,38.8833522300592,1634,38.883344,-77.001981,Unknown, ,Unknown,C-263-057-533-359,3rd & E SE,StormDrainsPt_1827,,,,
-77.0036133946992,38.8833216705522,1635,38.883314,-77.003611,Unknown, ,Unknown,C-262-057-118-357,2nd & E SE,StormDrainsPt_1817,,,,
-77.003432836209,38.8833216760019,1636,38.883314,-77.003431,Unknown, ,Unknown,C-262-057-273-354,2nd & E SE,StormDrainsPt_1819,,,,
-76.9512967079065,38.8832966730169,1637,38.883289,-76.951294,7/20/2015,2015,GZEP,C-307-056-500-350,3700 Ely Pl SE,StormDrainsPt_1353,,,,
-76.9495633774788,38.8832466795306,1638,38.883239,-76.949561,7/20/2015,2015,GZEP,C-309-056-005-253,425 37th Pl SE,StormDrainsPt_1355,,,,
-77.0019050581077,38.8831772254226,1639,38.883169,-77.001903,Unknown, ,Unknown,C-263-057-596-162,3rd & E SE,StormDrainsPt_1828,,,,
-77.0034328406471,38.883174451934,1640,38.883167,-77.003431,Unknown, ,Unknown,C-262-057-270-189,2nd & E SE,StormDrainsPt_1818,,,,
-76.9927217199315,38.8830577883403,1641,38.88305,-76.992719,4/26/2014,2014,Saturday Environmental Academy,C-271-056-562-856,10th & Pennsylvania SE,StormDrainsPt_1234,,,,
-76.9916911720857,38.8830494498926,1642,38.883042,-76.991689,4/26/2014,2014,Saturday Environmental Academy,C-272-056-453-826,11th & Pennsylvania,StormDrainsPt_1242,,,,
-76.991438387913,38.8830188932076,1643,38.883011,-76.991436,4/26/2014,2014,Saturday Environmental Academy,C-272-056-670-784,11th & Pennsylvania,StormDrainsPt_1243,,,,
-76.9466411544986,38.882943897363,1644,38.882936,-76.946639, ,2015,Unknown,C-311-055-528-870,Ridge Rd & E St SE,StormDrainsPt_62,,,,
-76.9901745041591,38.8829550053524,1645,38.882947,-76.990172,6/11/2010,2010,Watkins ES 1st/ 3rd grade,C-273-056-771-686,E st. between 12th & Kentucky (North side,StormDrainsPt_175,,,,
-76.9846356147325,38.8829216716706,1646,38.882914,-76.984633,6/11/2010,2010,Watkins ES 1st/ 3rd grade,C-278-056-578-551,E st. between 12th & Kentucky (North side,StormDrainsPt_195,,,,
-76.98557727743,38.8829216746239,1647,38.882914,-76.985575,6/11/2010,2010,Watkins ES 1st/ 3rd grade,C-277-056-751-567,E st. between 12th & Kentucky (North side,StormDrainsPt_188,,,,
-76.9468217106115,38.8828994512417,1648,38.882892,-76.946819, ,2015,Unknown,C-311-055-374-823,Ridge Rd & Ely Pl SE,StormDrainsPt_60,,,,
-76.9481828165638,38.8828383375318,1649,38.882831,-76.948181, ,2015,Unknown,C-310-055-192-781,3740 Ely Pl SE,StormDrainsPt_58,,,,
-76.9467050381863,38.8826994568656,1650,38.882692,-76.946703, ,2015,Unknown,C-311-055-466-600,Ridge Rd & Ely Pl SE,StormDrainsPt_61,,,,
-76.9948772753417,38.8826438952611,1651,38.882636,-76.994875,8/11/2010,2010,Ceasar Chaves PCS,C-269-056-678-438,8th & E SE,StormDrainsPt_376,,,,
-77.0019689455467,38.8824050073555,1652,38.882397,-77.001967,Unknown, ,Unknown,C-263-056-522-305,3rd & South Carolina,StormDrainsPt_1824,,,,
-77.002102282021,38.8823938976864,1653,38.882386,-77.0021,11/8/2010,2010,E.C.C,C-263-056-402-298,3rd South Carolina,StormDrainsPt_592,,,,
-77.0035828352819,38.8820688930184,1654,38.882061,-77.003581,Unknown, ,Unknown,C-262-055-112-962,2nd & F SE,StormDrainsPt_1814,,,,
-77.0034467312911,38.8820327824859,1655,38.882025,-77.003444,Unknown, ,Unknown,C-262-055-230-920,2nd & F SE,StormDrainsPt_1815,,,,
-77.0034328352907,38.8818661186911,1656,38.881858,-77.003431,Unknown, ,Unknown,C-262-055-239-734,2nd & F SE,StormDrainsPt_1816,,,,
-76.9927217274034,38.8814022266915,1657,38.881394,-76.992719,8/11/2010,2010,Ceasar Chaves PCS,C-271-055-522-021,10th & G SE,StormDrainsPt_378,,,,
-76.9916578320396,38.8813466728918,1658,38.881339,-76.991656,8/11/2010,2010,Ceasar Chaves PCS,C-272-054-440-938,11th & G SE,StormDrainsPt_379,,,,
-76.9938467300406,38.881335566217,1659,38.881328,-76.993844,8/11/2010,2010,Ceasar Chaves PCS,C-270-054-545-971,9th & G SE,StormDrainsPt_377,,,,
-77.0019800608538,38.8813355582392,1660,38.881328,-77.001978,5/13/2010,2010,Capitol Hill Day School w/ AWS,C-263-055-488-122,3rd & G SE,StormDrainsPt_134,,,,
-77.0019217290738,38.8812300079088,1661,38.881222,-77.001919,5/13/2010,2010,Capitol Hill Day School w/ AWS,C-263-055-532-004,3rd & G SE,StormDrainsPt_135,,,,
-77.0019633916185,38.8811966761717,1662,38.881189,-77.001961,5/13/2010,2010,Capitol Hill Day School w/ AWS,C-263-054-496-974,3rd & G SE,StormDrainsPt_131,,,,
-77.0021161741132,38.8809772291125,1663,38.880969,-77.002114,5/13/2010,2010,Capitol Hill Day School w/ AWS,C-263-054-360-727,3rd & Virginia,StormDrainsPt_130,,,,
-77.0019217275676,38.8807466717264,1664,38.880739,-77.001919,5/13/2010,2010,Capitol Hill Day School w/ AWS,C-263-054-519-465,3rd & Virginia,StormDrainsPt_132,,,,
-77.0006633953988,38.8807050038503,1665,38.880697,-77.000661,5/13/2010,2010,Capitol Hill Day School w/ AWS,C-264-054-624-397,4th St. SE between I St. SE & G St. SE,StormDrainsPt_142,,,,
-77.0005050628533,38.8805605641035,1666,38.880553,-77.000503,5/13/2010,2010,Capitol Hill Day School w/ AWS,C-264-054-746-241,4th St. SE between I St. SE & G St. SE,StormDrainsPt_143,,,,
-77.0033995071629,38.8804772240837,1667,38.880469,-77.003397,5/13/2010,2010,Capitol Hill Day School w/ AWS,C-262-054-232-199,2nd and H SE,StormDrainsPt_126,,,,
-77.0010772805476,38.8804772325984,1668,38.880469,-77.001075,5/13/2010,2010,Capitol Hill Day School w/ AWS,C-264-054-248-153,4th and Virginia SE,StormDrainsPt_140,,,,
-77.0007411754871,38.8804494533421,1669,38.880442,-77.000739,5/13/2010,2010,Capitol Hill Day School w/ AWS,C-264-054-538-110,4th and Virginia SE,StormDrainsPt_141,,,,
-77.0007467231506,38.8797438980393,1670,38.879736,-77.000744,5/13/2010,2010,Capitol Hill Day School w/ AWS,C-264-053-518-332,4th and Virginia SE,StormDrainsPt_139,,,,
