X,Y,OBJECTID,FEATURECODE,DESCRIPTION,CAPTUREYEAR,CAPTUREACTION,GIS_ID
-77.0335928164943,38.9083592738419,2727,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6618
-77.0338607951575,38.9083538004814,2728,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_6616
-77.0338800219317,38.9083443091176,2729,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_6615
-77.0339131175914,38.9083323994886,2730,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_6613
-77.0338471453349,38.908331950186,2731,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6612
-77.0339047198003,38.908299134099,2732,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6610
-77.0433280335236,38.9082861012125,2733,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6810
-77.0742615474865,38.9082612107223,2734,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9826
-77.0433289982435,38.9082609315308,2735,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6809
-77.0433289910634,38.908249112581,2736,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6808
-77.0220536400503,38.908239391306,2737,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7058
-77.0341977920524,38.908233134602,2738,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6609
-77.0530065372369,38.9082241873174,2739,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7041
-77.022054891916,38.9082236985289,2740,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7057
-77.0342404783284,38.9082173845162,2741,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6607
-77.0741589773964,38.9081914521522,2742,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9824
-77.0342892860762,38.9082002092993,2743,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6606
-77.0240792263668,38.9082001023375,2744,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7055
-77.0318169714575,38.9081894951803,2745,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6604
-77.0343277188439,38.9081863792079,2746,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6603
-77.034358210972,38.9081792176165,2747,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6602
-77.0220571385052,38.9081810255639,2748,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7054
-77.0343856694547,38.9081692012639,2749,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6601
-77.0344033525104,38.9081625208724,2750,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6600
-77.0220570873138,38.9081646213731,2751,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7053
-77.027197634739,38.9081587903424,2752,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7052
-77.0432941388929,38.9081377823201,2753,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6806
-77.022053148326,38.9081406148712,2754,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_7051
-77.0033541141895,38.908131450957,2755,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6417
-77.0432937210171,38.9081141535779,2756,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6805
-77.0033527407352,38.9081007775745,2757,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6415
-77.0033774715047,38.9081004075196,2758,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_6414
-77.0432900147149,38.9080483850012,2759,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2950
-77.038300287177,38.9080422540177,2760,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_624
-77.0427177714103,38.9080295249619,2761,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2906
-77.0432916145074,38.9080247645193,2762,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2949
-77.0427045797655,38.9080070899889,2763,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2907
-77.0446660469957,38.907972034756,2764,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2942
-77.0273547196963,38.9079662362709,2765,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_917
-77.0471296362764,38.9079598695483,2766,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2913
-77.0469913745545,38.9079596279652,2767,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2910
-77.0272906847453,38.9079657107459,2768,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_920
-77.0469656173162,38.907959061788,2769,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2909
-77.0273136397855,38.9079652909974,2770,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_919
-77.0469421893594,38.9079589901284,2771,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2908
-77.0273803953413,38.9079648970208,2772,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_916
-77.0415617235809,38.9079555690117,2773,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1714
-77.0220456542485,38.9079544587849,2774,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2155
-77.0638477009471,38.9079103829433,2775,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2857
-77.0638262676526,38.907910385646,2776,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2858
-77.0638705980647,38.9079099110023,2777,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2859
-77.0415686193227,38.9078981293293,2778,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1713
-77.041544370868,38.907894741807,2779,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1715
-77.0426276257737,38.9078810192315,2780,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2916
-77.0002723444928,38.9078703018085,2781,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_767
-77.0220385589154,38.9078646198719,2782,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2153
-77.0378054482226,38.9078597258907,2783,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_621
-77.000231633889,38.907853501329,2784,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_766
-77.0426077965361,38.9078448489372,2785,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2918
-77.0489271901113,38.9078306985648,2786,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2560
-77.0425979184071,38.9078299347142,2787,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2919
-77.0425897901454,38.9078106417949,2788,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2920
-77.0692458406419,38.907783965903,2789,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9823
-77.0489292629252,38.9077934571823,2790,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2565
-77.0352209469076,38.9077927728342,2791,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_544
-77.0214835978844,38.9077824770284,2792,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2148
-77.0352636564655,38.9077784637019,2793,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_543
-77.0220232166598,38.9077638283609,2794,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2157
-77.0214830500114,38.9077625957053,2795,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2149
-77.0489284486848,38.9077493796719,2796,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2562
-77.0489275262655,38.9077324803954,2797,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2563
-77.0453858854253,38.9077286850646,2798,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2925
-77.0220221233285,38.9077328578666,2799,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2158
-77.0489277185935,38.9077103197762,2800,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2564
-76.9410805744593,38.9077029536649,2801,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8442
-77.02202344127,38.9077071297763,2802,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2159
-77.0554418930171,38.9076714938321,2803,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2844
-77.0705037651054,38.907658799245,2804,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9821
-77.0705390208805,38.9076575438204,2805,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9820
-77.0218137918292,38.9076757029505,2806,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2169
-77.0053459861161,38.9076606545717,2807,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1989
-77.0704843724468,38.9076353171678,2808,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9818
-77.0356403261232,38.9076448727026,2809,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_542
-77.0218108651626,38.9076439220448,2810,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2168
-77.0356822630323,38.9076305546442,2811,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_541
-77.0214901570302,38.9076257305663,2812,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2150
-77.0415625163706,38.9076145126523,2813,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1629
-77.0220244171134,38.9076189919144,2814,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2162
-77.0488961151608,38.9076076198101,2815,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2720
-77.0053442530921,38.9076125050314,2816,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1987
-77.0318159694698,38.9075974668214,2817,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_648
-77.0415616383303,38.9075916317585,2818,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1711
-77.0591283659137,38.9075795487366,2819,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2877
-77.0580775605324,38.9075767517383,2820,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2860
-77.0318164228307,38.9075799454601,2821,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_649
-77.0512704932533,38.9075545967627,2822,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2672
-77.0318168629097,38.9075584964623,2823,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_650
-77.0591283694053,38.9075420379659,2824,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2862
-77.0049146512712,38.9075559965161,2825,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1986
-77.0415611962183,38.907525420551,2826,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1627
-77.0218134587436,38.9075290651206,2827,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2164
-77.050245734414,38.9075039195914,2828,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2556
-77.0415592226235,38.9075020896291,2829,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1626
-77.0220235860655,38.9075039734803,2830,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2163
-77.0502465495288,38.9074826235026,2831,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2605
-77.021657749365,38.9074757376434,2832,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2151
-77.0502454185417,38.9074646883651,2833,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2557
-77.0057500184191,38.9074537136245,2834,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2050
-77.0321165204835,38.9074226676638,2835,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_640
-77.0218124206538,38.9074145241644,2836,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2166
-77.0527815412038,38.9074020701321,2837,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2546
-77.0321165119487,38.9074037141002,2838,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_641
-77.0417903103021,38.9073904027599,2839,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2923
-77.0527678407829,38.9073817534837,2840,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2603
-77.0269217526013,38.9073848119347,2841,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2253
-77.0512459865318,38.9073687472458,2842,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2604
-77.0527794038278,38.9073649116548,2843,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2548
-77.0527558030264,38.9073647151221,2844,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2549
-77.0057490782264,38.9073754401327,2845,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2051
-77.0269201661897,38.9073665703941,2846,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2254
-77.0321173989424,38.9073507988151,2847,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_644
-77.0446678318157,38.9073425126333,2848,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2937
-77.0445467961877,38.9073422525623,2849,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2940
-77.0446947641608,38.9073420429074,2850,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2936
-77.044596176237,38.9073417742977,2851,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2939
-77.0438151399897,38.9073397456673,2852,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2934
-77.0438423607287,38.9073395282635,2853,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2933
-77.0437917116974,38.9073387905579,2854,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2935
-77.0439839986907,38.9073387093162,2855,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2928
-77.0438582129228,38.9073383782532,2856,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2932
-77.0440061578199,38.9073381514624,2857,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2927
-77.0426956707371,38.9073384485541,2858,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2944
-77.0427240212989,38.9073381319061,2859,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2943
-77.0425472641925,38.9073378901272,2860,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2948
-77.0425763987526,38.9073375732295,2861,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2947
-77.0235192542586,38.9073417929162,2862,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2199
-77.0235555717951,38.9073417405574,2863,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2198
-77.0078408048314,38.9073390057929,2864,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2974
-77.0321187630526,38.9073332862097,2865,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_645
-77.0298838850294,38.9073063947802,2866,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2417
-77.0298343083005,38.9073054165327,2867,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2416
-77.0751794136099,38.9072766685831,2868,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9817
-77.0751078845422,38.9072758858203,2869,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9816
-77.0106427267518,38.90729885911,2870,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_1852
-77.0750370009689,38.9072749584656,2871,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9815
-77.0106677454114,38.9072982983103,2872,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_1854
-77.0633313719953,38.9072172372056,2873,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2900
-77.0653396578398,38.9072017810071,2874,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_1848
-77.0254560116338,38.9071960732824,2875,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2251
-77.0533730445839,38.9071855379504,2876,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2544
-77.042284839636,38.9071750874186,2877,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1159
-77.0423059727808,38.9071748095174,2878,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1160
-77.0480642498171,38.9071714383971,2879,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1708
-77.0480133129795,38.9071712251244,2880,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1709
-77.0533729277959,38.9071681338712,2881,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2543
-77.0423542561996,38.9071722426603,2882,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1161
-77.0425034683684,38.9071709813525,2883,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1166
-77.0423768183837,38.9071709552931,2884,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1162
-77.0424856898754,38.90717060046,2885,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1165
-77.0653482661812,38.9071595630599,2886,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_1850
-77.0328047905248,38.9071713777084,2887,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_631
-77.0450774982868,38.9071670888373,2888,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1191
-77.0327575082324,38.9071704901405,2889,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_633
-77.0451883062965,38.9071661091626,2890,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1194
-77.0327796213955,38.9071701866626,2891,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_632
-77.0326236617896,38.9071657621762,2892,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_634
-77.0326015484914,38.9071657683492,2893,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_635
-77.0325737164984,38.907165478837,2894,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_636
-77.0294311146684,38.9071661866663,2895,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2420
-77.0325069844663,38.9071651911401,2896,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_639
-77.0293826105328,38.9071658385414,2897,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2419
-77.0439120932089,38.9071567677035,2898,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1205
-77.0439878293736,38.9071565140039,2899,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1202
-77.0439623027697,38.907155514677,2900,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1201
-77.0440107835822,38.9071553252653,2901,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1203
-77.041365973192,38.9071555079222,2902,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1625
-77.0415272684589,38.90715485615,2903,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1621
-77.0413884781391,38.9071549054007,2904,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1623
-77.04149028213,38.9071545720154,2905,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1619
-77.0413004052592,38.9071546392929,2906,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1620
-77.0412729306454,38.9071543517266,2907,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1618
-77.0413377600098,38.9071540315306,2908,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1615
-77.0415547186297,38.9071527654609,2909,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1614
-77.0533734073188,38.9071464325365,2910,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2545
-77.0237173014051,38.9071546674892,2911,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2258
-77.0450854296707,38.9071475646829,2912,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1195
-77.0207282011359,38.9071529389551,2913,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2094
-77.0207030325471,38.9071528893679,2914,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_922
-77.0749099748161,38.9071255553933,2915,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9814
-77.0042931678335,38.9071436008114,2916,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1985
-77.0043489929113,38.9071430492365,2917,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1983
-77.0046778445475,38.9071429824769,2918,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1981
-77.0043197314039,38.9071427530471,2919,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1984
-77.0040775574136,38.9071427257208,2920,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2045
-77.0040535648146,38.9071423301887,2921,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2046
-77.004707301984,38.9071421975669,2922,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1982
-77.0047310178303,38.9071418092496,2923,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1979
-77.0039760183785,38.9071417743372,2924,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2049
-77.0049717045135,38.9071415740426,2925,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1974
-77.0041088364637,38.9071414184139,2926,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2044
-77.0046502316476,38.9071413350519,2927,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1980
-77.0297654019127,38.907123285291,2928,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2415
-77.0051468108082,38.907121288664,2929,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1972
-77.0754079862419,38.907082994858,2930,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9813
-77.0051307718938,38.9070991378401,2931,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1971
-77.0502390797205,38.90707518806,2932,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2555
-77.0757858056693,38.9070531039022,2933,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9812
-77.0752500166152,38.9070444418728,2934,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9811
-77.0591298851141,38.9070478390992,2935,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2863
-77.0515110242865,38.9070018286932,2936,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2551
-76.9800573361471,38.9070090058739,2937,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_8464
-77.0297632764446,38.9070030243693,2938,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2412
-77.0213805669728,38.9070008955772,2939,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2299
-77.0297654733954,38.9069906823708,2940,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2411
-77.0502381465757,38.9069616472146,2941,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2554
-77.075788286824,38.9069359576828,2942,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9810
-77.0637283364853,38.9069299342097,2943,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2864
-77.075254615338,38.9069228351668,2944,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9809
-77.0515079039671,38.906911755573,2945,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_1807
-77.0218136059661,38.9069172360577,2946,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2175
-77.0613878709245,38.9069002437394,2947,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2868
-77.0204671530512,38.9069101198895,2948,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2095
-77.029763808213,38.9068959149583,2949,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2410
-77.067881673995,38.9068739771498,2950,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_9808
-77.0515075565169,38.906877650111,2951,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_1809
-77.0297650717,38.906884564116,2952,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2409
